id,type,is_digital,label,score
012c50ef5c2c4d7196a3a8692f70397e,MAURITIUS/ID,True,1,0.9999975
012d619a3f9c4bb4a24927b23f0d4255,EGYPT/DL,True,1,0.99999785
0130d0e399a445dca865adb3fecb068d,EGYPT/DL,True,1,0.99999774
0133aa21c94544979369b28070459723,MOZAMBIQUE/DL,True,1,0.9999976
0137283385c946b2a5e6b79abd6bc84a,BENIN/DL,True,0,0.00088747765
0149b3b6f13642c3a85c359ab8530c15,GUINEA/DL,True,1,0.99999666
0149e9fc8d234fad8658d208cf65ba05,BENIN/DL,True,0,0.00090138795
014ff412b42f4a0482ac7b0392417e16,MAURITIUS/ID,True,0,0.0010030756
01557e6529584cf4ba8be0e7cff3f4a9,GUINEA/DL,True,0,0.00088251755
015a3ffae48c4a1c9e1359df1ce25fd8,GUINEA/DL,True,1,0.99999666
0165b48aa11747c3925fba7b29d33042,BENIN/DL,True,1,0.9999975
0174c08067154865b4fc72461f178408,BENIN/DL,True,0,0.0009000113
0185b7df4d844258869ba3de9396265f,EGYPT/DL,True,0,0.0011449325
01885958f46e4948afe08a7bb6a6b346,MOZAMBIQUE/DL,True,0,0.0008625321
018a16fa57d048198b1c58e2bfb74d21,BENIN/DL,True,0,0.00090118224
018fe4285c2f4353a4cf91b2cd91fd5e,BENIN/DL,True,0,0.0008853509
0196594f246940dbb87e121f075639f9,MOZAMBIQUE/DL,True,0,0.00086196855
01bd32196fa54d1c9e09599d143c43f8,BENIN/DL,True,0,0.00089745945
01c1102ceaba4adb8ee36f4da85de4d8,MOZAMBIQUE/DL,True,1,0.99999774
01d0a044020940c894039fa2a3fb5c0a,EGYPT/DL,True,0,0.0010184267
01e19cbfe25a4094a03f6c041725c3e3,EGYPT/DL,True,1,0.99999774
01f2f26c2e204ce38c652368c8ebd45b,GUINEA/DL,True,0,0.0008937342
02311c0318bd422e80e7310e4dced5df,MAURITIUS/ID,True,1,0.99999654
0234f014d8c24d46be1293417f4668d4,GUINEA/DL,True,0,0.0008896429
023548fe1b474edc92ef0347ae91a923,MOZAMBIQUE/DL,True,1,0.99999785
024755782c83494eb5d98c6593f8864c,BENIN/DL,True,0,0.00089900166
02498a0cc04b48309f03930b84ace89d,MOZAMBIQUE/DL,True,0,0.0008667301
024d772df1f04dd3a5e6225dbd02791f,MOZAMBIQUE/DL,True,0,0.00087162474
024da95e00d7443287d052c2b8655057,MOZAMBIQUE/DL,True,1,0.9999975
024fbd77aad64f2a892035e6402941c0,EGYPT/DL,True,0,0.0015021046
02606d17fdbd4c3197a9b4b1459abcd7,MOZAMBIQUE/DL,True,1,0.9999975
0262a11f0473448aa70ee811369a27e9,MAURITIUS/ID,True,1,0.9999975
026719a5240d4a4e89f8b74b49048c27,GUINEA/DL,True,0,0.0008918704
027737cf33aa47638881d57357548e41,EGYPT/DL,True,1,0.9999968
02a2d378c29947a28b52b2530e81c166,EGYPT/DL,True,0,0.0010106199
02a4b2f9996e4fe08486d7b8c5a316f6,EGYPT/DL,True,1,0.9999968
02a7dede9c954030b38e602570a552ab,MAURITIUS/ID,True,0,0.0008693574
02a84242649a4ed099bf6a9c37eacc76,GUINEA/DL,True,0,0.00089405064
02b9e03a45524797a178a1e045c72100,MAURITIUS/ID,True,0,0.001718324
02c9ef6320d5496f876b6155f69a8d58,MOZAMBIQUE/DL,True,0,0.0008648814
02d81950e8cd42f189addaad33121778,MOZAMBIQUE/DL,True,1,0.9999976
02e6310e5d244d649fe9af4f095c709b,MOZAMBIQUE/DL,True,0,0.00087314134
02eee53b41804af7b5a83cd23116da0e,MOZAMBIQUE/DL,True,1,0.9999976
02f0e54846b04cbab1458a5d2ea8b53b,MOZAMBIQUE/DL,True,1,0.9999975
02faa1ec6f804a4eaa5c7250553ff5bb,MOZAMBIQUE/DL,True,1,0.9999974
02fb96deb703482fadf257de99326a65,GUINEA/DL,True,0,0.0009065455
0306c77335bf4a399d6e21300efe018f,MAURITIUS/ID,True,0,0.00088646775
030d65846279408ebf132acf1d06f00d,MOZAMBIQUE/DL,True,0,0.001269391
03140c82b55d44668010bd3fe3b73d5f,BENIN/DL,True,0,0.0008993423
0317432f790d461baa29455b57847c76,MOZAMBIQUE/DL,True,1,0.99999714
0336fc6637684f7e87927b8f505ea939,MOZAMBIQUE/DL,True,1,0.99999726
0337777a600548b29c2649496f910b25,MAURITIUS/ID,True,1,0.9999976
033c713ee9704b6599091bb727f365f3,MOZAMBIQUE/DL,True,1,0.99999726
033ebd3cee0f4a98a4c402c149554a27,GUINEA/DL,True,1,0.9999964
034388d1249d461c97e82c4163efed9c,MAURITIUS/ID,True,0,0.001815656
034c9b0bdb014897938d4f5587f96f65,EGYPT/DL,True,0,0.001063451
0363c2ffb0b847a89007dd824fbb9e07,MAURITIUS/ID,True,0,0.0011861327
03643cd0b4214fd9877f4b185a6a3e12,MOZAMBIQUE/DL,True,1,0.99999774
03661a20e8624474a808a24a2590e564,MAURITIUS/ID,True,1,0.99999726
036afd84cf3242f2b23fa41b227884a6,BENIN/DL,True,0,0.00090892176
036cf79594574536b75f0ff56a4aa5b3,BENIN/DL,True,1,0.9999976
036ee55f7b9f40f88c8c53ed938fce78,MOZAMBIQUE/DL,True,0,0.0013576115
037d9a65ca7f4011b0722256cbcf7ea6,EGYPT/DL,True,1,0.99999774
037eb9af13174625a4a80dce2f562a08,MOZAMBIQUE/DL,True,0,0.000879129
0381372d468e4c22b0df95382d1e8886,EGYPT/DL,True,1,0.9999976
039de0deec194ef987af050627c93e60,EGYPT/DL,True,1,0.99999774
03ac43e553584224ae3fa0a7a51a0216,EGYPT/DL,True,1,0.99999785
03b6c2c6576e44e3aaefb25a892b67d3,EGYPT/DL,True,0,0.0011357248
03bf3b90eaa1401aa0d3a7b479ae6ca2,EGYPT/DL,True,1,0.99999774
03e3808d8408465ba3810c3cd8eecdc5,MOZAMBIQUE/DL,True,0,0.0008712324
03efb7170e034bd98fef975552a76507,MOZAMBIQUE/DL,True,0,0.0008903404
03f87c21a2fb4a7fb0389b20f24d528a,BENIN/DL,True,1,0.9999975
03ffd0cc0bf64d2d98ae61bed5e1e17e,EGYPT/DL,True,1,0.99999785
040982a96c434ff290d301890a471d5b,MOZAMBIQUE/DL,True,1,0.99999774
0429027aa78148e5a2b5cbd71f236ec2,GUINEA/DL,True,0,0.00089182914
043b082a35f4419c876c1cf696f38070,GUINEA/DL,True,1,0.99999666
0448c0558fa944829e155e081c920b13,MAURITIUS/ID,True,0,0.0011647985
04584d1248cf43e6a2f99ee14a05e963,MOZAMBIQUE/DL,True,1,0.9999976
0459878e1246426da8724831e69f0170,MOZAMBIQUE/DL,True,1,0.99999785
045f3a8675e94f7896f876965f9368cb,BENIN/DL,True,0,0.000907356
04652aace86c4e17a35763913977c385,EGYPT/DL,True,0,0.0010335812
046c55d3aadb4a398e316c88ba5b5ed2,EGYPT/DL,True,1,0.999997
04859782713143f686adb0f787caa7e6,BENIN/DL,True,0,0.00089821185
04969bb4409b420f95f91b37adeccec2,GUINEA/DL,True,0,0.0008909268
0499bae5a25b449d8c052a0f23d7ec6f,EGYPT/DL,True,0,0.0014281784
04ab197a99184f5aad42d276920af682,GUINEA/DL,True,0,0.00089326507
04b5c190362b40aaa45bbe4d627b7b9f,MOZAMBIQUE/DL,True,0,0.0008614258
04c650af73f54ff797af0f3e1a55dd6c,EGYPT/DL,True,0,0.0011075052
04cbef49ce864eeca79e8150f4e8c34e,MAURITIUS/ID,True,0,0.0009250137
04cf07bfbf044f4b8bda6252d6d237fe,GUINEA/DL,True,1,0.99999666
04d1040c32f64ae39f0645f0d9e51675,MOZAMBIQUE/DL,True,0,0.00087244104
04dac2ff75e9460f9fe1bc14ab36a8c8,EGYPT/DL,True,0,0.0010215592
04eb38c969544551a178a23ef5e2d0ba,BENIN/DL,True,1,0.9999975
04f6c7bdfdba4a25850415605d039040,EGYPT/DL,True,0,0.0010561077
050f5415dd6e40869d0837e1b9cf15ac,BENIN/DL,True,1,0.9999976
05197e42c0ef47689bb60dcd39bd61df,EGYPT/DL,True,0,0.0014887623
051e6989367f44e3accbb066def30bc0,MOZAMBIQUE/DL,True,1,0.9999974
05244b7e2a654bffa753aadb91a635f6,GUINEA/DL,True,1,0.9999974
05275a2872fe4f8dadc25934eaa019e1,MAURITIUS/ID,True,0,0.0008785349
053aaaa9acc649208e548cea09c23931,MAURITIUS/ID,True,1,0.99999654
053eb0161baa4515be5765c300f76377,MAURITIUS/ID,False,1,0.99999785
05432669c52041278650ae9483d7db3e,BENIN/DL,True,0,0.0008992531
05445a29a9c44414a479aacd7ce8ed4c,BENIN/DL,True,0,0.00089034555
054c760794564814bed491e21be8e03d,GUINEA/DL,True,0,0.0008923302
05513fdd69bd43c398cef6a808fb10f9,MOZAMBIQUE/DL,True,0,0.0013054488
0555ba958f4845cc930e4104ec1bd01d,MAURITIUS/ID,True,0,0.0016282094
055bc05f777e49e4ae137470413e3dff,MOZAMBIQUE/DL,True,1,0.99999785
055d4a02bb674b7097797fe9d6e9eebd,BENIN/DL,True,1,0.999998
056b73427d35463a9215ee7785f44fb6,BENIN/DL,True,1,0.99999774
056c43f39c7a421ca848335d8d0a34c0,BENIN/DL,True,0,0.00089252036
057a0e9376114a998e8a5a472e5c98ba,MAURITIUS/ID,True,1,0.99999654
0582f0c5b0fb46d9a326c8054a898d71,MAURITIUS/ID,True,0,0.0013585931
0582f26db2ca45bfa3269d5093e235b0,GUINEA/DL,True,0,0.0008932438
058b986f1486426c8b55298444d8328c,EGYPT/DL,True,1,0.9999976
0597b77563ed4ff39c922500188764d8,MOZAMBIQUE/DL,True,0,0.0010132128
05a18ce85e6045aeac036fe3364cb451,BENIN/DL,True,0,0.00088953105
05a63e7675954c17b517edc7580a1328,GUINEA/DL,True,0,0.0008822385
05a991df2ddc48d498ba381956ee574d,MAURITIUS/ID,True,0,0.0008825794
05b409c811194325852e5918b0812781,EGYPT/DL,True,0,0.0013099164
05b6e29cd6fd4345b9d5497fe6d0da54,EGYPT/DL,True,1,0.99999774
05c5bb11db334af9ab6dc7fa2c37c878,GUINEA/DL,True,1,0.99999654
05cfc9e2cc9042f597bd99c2cddac7ff,EGYPT/DL,True,0,0.0011480898
05d040c1bbe5489aba7f653ab39b3f4d,MOZAMBIQUE/DL,True,1,0.99999774
05d23faa3e7041ddb30600adf2c70122,MOZAMBIQUE/DL,True,0,0.00087455637
05d2f1c1bc2142438c3ceab72bbe2e50,MOZAMBIQUE/DL,True,0,0.0008554123
05d435eddb8a475e87ced8d224470b8a,GUINEA/DL,True,0,0.0009031816
0605ef6c182245e6a5cbe3fe9ad4457a,MOZAMBIQUE/DL,True,1,0.99999774
060f51de8ac24a4fb988ec17db5816f5,GUINEA/DL,True,0,0.0009006805
0611e74f359e4132ad4a6a609bcfe816,MAURITIUS/ID,True,1,0.9999974
06122fec70a243369464edb364626fe3,MAURITIUS/ID,True,0,0.0009158624
061fc7f278dd42328c77fbb0617b0356,MOZAMBIQUE/DL,True,0,0.0008623037
0632d2cbe8b14bb0a8718378a2b72a9a,GUINEA/DL,True,0,0.0008953528
0633783fd83c4857be93802b4b5727a1,GUINEA/DL,True,1,0.9999975
0636af2c9cc14cb49d4316649af4bd09,MOZAMBIQUE/DL,True,1,0.9999976
0644475bd3214942974352afc06b6e82,GUINEA/DL,True,1,0.999997
0650650df94944a290c10ccf704f9a03,BENIN/DL,True,0,0.00089284946
0652754184e448c1b180e6d6587e21cf,BENIN/DL,True,0,0.00089664024
065c58b850f64d99af92ccaaffc13664,EGYPT/DL,True,1,0.999997
065d0e85cdfa48eeb0080d21e25b5e70,EGYPT/DL,True,0,0.0010272895
06656553a5944093acdc63d29226926b,BENIN/DL,True,1,0.9999957
06657ec3a2c04c89ba58217c4cbacd3b,EGYPT/DL,True,0,0.0010083935
066cb03c7ca242b0a71f117a7bfa01d1,MAURITIUS/ID,True,1,0.99999774
0682d2a45f4741fa98b4dcc63aaa766b,MOZAMBIQUE/DL,True,0,0.00088361604
069a4e624bfc4d23884c2ab44465fe7c,MAURITIUS/ID,True,0,0.0008806558
069bcb333bdb4b9e8fb22fa1f98e65cc,MAURITIUS/ID,True,0,0.0014922098
069e595a8ee24cd99240b82c37926f15,GUINEA/DL,True,0,0.00089319446
06a3feb70ca14ea38e0a39c98a95edfc,GUINEA/DL,True,1,0.9999975
06a7932b6a3c428aa650ae8bd161f53e,GUINEA/DL,True,0,0.0008861911
06b214d04d39441d8f01ea4229e2e3d8,MOZAMBIQUE/DL,True,0,0.000870836
06cbe685c5c54117be93d5e8a44eece2,EGYPT/DL,True,1,0.99999774
06d67ef25d2b4e249e87738f20e0211e,MAURITIUS/ID,True,0,0.001114547
06db094832b24a1ba0181d06689a95b1,BENIN/DL,True,1,0.99999714
06e184e102e644829aa0653d7a2d1f4d,MAURITIUS/ID,True,1,0.9999975
06e45f37edfb4489899c0a059de834f2,MOZAMBIQUE/DL,True,0,0.00086073903
06e88735c38d4649b3920ab24e8087e7,EGYPT/DL,True,1,0.99999785
06eb0682d0a047eabb03dca1e4fde72a,GUINEA/DL,True,1,0.99999666
070dc827405944d8b89f9d6c1dd02ed3,BENIN/DL,True,0,0.0008988206
07200c259da34aaa859918a2ef310976,MOZAMBIQUE/DL,True,0,0.0008690742
0739541c0ff54912a3b42250e9fda3d3,GUINEA/DL,True,1,0.99999726
0742d9f8df2b43329412c09fc0f85b09,BENIN/DL,True,1,0.99999726
074fb1bdde4f474c94aba70b06fbccac,GUINEA/DL,True,1,0.99999666
07526348621149cf9dae2e9311a97d53,EGYPT/DL,True,0,0.0009749138
07570c85af2841ac882c3f1d96e96d3f,MOZAMBIQUE/DL,True,1,0.9999976
075b5a7547df41f0b4a636306de95ef9,MAURITIUS/ID,True,0,0.0014053193
075dfc48f6774952913e903ddc2c9de5,MOZAMBIQUE/DL,True,0,0.0008669337
0769690a387d4f1089e9c0074e0874a9,MOZAMBIQUE/DL,True,1,0.9999975
076c18ed91f3455ea75ca0655150e2b5,GUINEA/DL,True,0,0.0009260482
076d73f24401428e9d0551fd6a27dd58,MOZAMBIQUE/DL,True,0,0.0008756612
077039710ff14662ab22a53e33ca33ec,MOZAMBIQUE/DL,True,0,0.0008634663
07716825b4f548a8b68cb97c562b1518,BENIN/DL,True,1,0.99999714
0776c362a652483fbf03a30ef3ffc5ad,EGYPT/DL,True,0,0.0009706403
078b2ed341e4463c8044420ae70473a0,GUINEA/DL,True,0,0.000902058
0797a07cc82f453f9465a0de70d9d4d3,MAURITIUS/ID,True,1,0.9999969
07998c0c24c04db1b204fa65d30de49d,GUINEA/DL,True,1,0.9999975
079c7ed29d604ba9b114a3ee73c0f68b,MOZAMBIQUE/DL,True,0,0.0008646886
079ca6b7d1a24a37a60366c4e94a8179,MOZAMBIQUE/DL,True,0,0.0008718121
079f1927fd46480caec2794ec99c9ee6,GUINEA/DL,True,1,0.99999774
07a62e62e146467aaef707563980f68c,BENIN/DL,True,1,0.99999774
07ab49c1ec3a4268b2eb03e4405c3ef0,MAURITIUS/ID,True,1,0.99999654
07ac3f416dc74e1387d3efbd23881535,BENIN/DL,True,0,0.00089964917
07ac61dd59cd4d54be9ce46a67becb32,MOZAMBIQUE/DL,True,1,0.99999774
07add2519747472daf9b9ec908505ea6,GUINEA/DL,True,1,0.9999975
07b2ec59f2cd4d5a83e37ce290ae1616,MAURITIUS/ID,True,1,0.99999654
07b9e17561c34699b380d328d7289b2c,EGYPT/DL,True,1,0.9999976
07bb12c4d28e4f0c9ece446158a23383,MAURITIUS/ID,True,0,0.00095405336
07c8b6cbe2f4493b8d1d59b7959ec902,BENIN/DL,True,1,0.999998
07cca626493c40659d95889766671f39,MAURITIUS/ID,True,0,0.0014073558
07e4b9d73b874a90b62f567ec7114d71,BENIN/DL,True,1,0.9999975
07e745233b874373a2da6b71da7980b1,MAURITIUS/ID,True,0,0.0008598722
07efc252f1c9487487cefece4b3a6604,MOZAMBIQUE/DL,True,1,0.9999975
08087acdf179422a86f0a287ee5fefd0,EGYPT/DL,True,0,0.0009810317
080acc5a49b24b3b8580a733361409a9,EGYPT/DL,True,1,0.99999774
081f6483189744c4b78a3c3b443b149a,MAURITIUS/ID,True,0,0.0009518798
082b92e469f649e6b1e0e2851cb7615e,EGYPT/DL,True,0,0.0010047125
082f87c1d8bb4940a43dec10a152b12e,BENIN/DL,True,0,0.0009012604
0836a49056d54bc2b434fa4fd48f628d,MAURITIUS/ID,True,0,0.000881049
08493b02696546f5bcdd7c06ded6094d,BENIN/DL,True,0,0.00088565465
084eda1e5c174b1b9eb45010f42ee8b4,MOZAMBIQUE/DL,True,0,0.00086656003
085be97b806545d39e281c133b193b50,MOZAMBIQUE/DL,True,0,0.000883151
0871b9a28eac4ee1a44ac975d6dd9e40,EGYPT/DL,True,1,0.99999785
08744a52b00c4016bfbfcca8ab8acd33,EGYPT/DL,True,1,0.99999666
087a7bc71ac04d888c5ce52cfbfe6de9,MOZAMBIQUE/DL,True,0,0.00086912053
087ac55ce07d48549db1cf9af55f3d2d,EGYPT/DL,True,1,0.99999666
088f47e91ad247f4a40ade4cb1f3c325,GUINEA/DL,True,0,0.0008914104
0898a01415da4e21844eb74c4b6e3809,EGYPT/DL,True,1,0.99999785
08ca7086d5654d859d4cd0da8a970019,MOZAMBIQUE/DL,True,0,0.0008675357
08d4e6ecbd0c46009a3d012462135df5,GUINEA/DL,True,0,0.00089185766
08ea9d963650465687c9b7a7e138aa39,BENIN/DL,True,0,0.0009060166
08f3756cbaef4e18b08bf73976548cbc,BENIN/DL,True,1,0.999997
08f5a1f6ece8412586b7ff5e3c3fc09d,EGYPT/DL,True,1,0.99999714
08f9f93d67214b618ff5d489ebf63e9d,BENIN/DL,True,0,0.0008984374
090337ff1dd94c3d9f0af9f49044e0b5,EGYPT/DL,True,1,0.999998
09060de6ac204b298f456ef6cace3e5d,EGYPT/DL,True,0,0.0009869268
091b81b7237c4cea92ea0abe2c422d68,MOZAMBIQUE/DL,True,0,0.0008587214
091ecc069f0b49adac7dcb7601a8b17b,MAURITIUS/ID,True,1,0.9999969
0927d9a28f1d4a8d86ab2152b036d850,EGYPT/DL,True,0,0.0013008335
0933645bcfea4ab1aa31b026c9360783,MOZAMBIQUE/DL,True,0,0.0008663764
093dd26fffe74ecf83b7c6a2f8088e9a,BENIN/DL,True,0,0.00089019537
094f6d04ff4441f8ad90bd73be40edef,GUINEA/DL,True,1,0.99999654
0950db9d29284645a7d659e9eae6386a,MOZAMBIQUE/DL,True,1,0.9999976
0963437c2aac474e8abb5fea888b71ff,MAURITIUS/ID,True,0,0.0010815478
096536c2993c4c0fabba0cd7acb49ed8,MOZAMBIQUE/DL,True,1,0.9999974
096aa02205464f119d68483b838ecdcc,BENIN/DL,True,1,0.99999774
097f704385a6488db81fe6216ef05cf2,GUINEA/DL,True,1,0.99999774
09811733ba0f4e5b93336e81392881a3,GUINEA/DL,True,0,0.0008849038
09861097f68b4af59d4dee4ac32ba5fc,GUINEA/DL,True,1,0.99999726
09a681a7c3f242738a34c1a64edbfd6b,BENIN/DL,True,1,0.9999975
09ae5b7faa3a4d2ca0b16a18d34719c3,EGYPT/DL,True,0,0.00092838536
09b7189cbc2b4be1a6812edfbb9e348b,GUINEA/DL,True,1,0.99999774
09c1ba4f931748b692d7f3aea76b59de,BENIN/DL,True,1,0.9999976
09c2790f849a4ba5848cb2994a7e6f4f,MAURITIUS/ID,True,1,0.99999654
09c3d295b46b452fae930c47e018494a,GUINEA/DL,True,0,0.0008909077
09cf23638f8f48cdabf042f45c372595,MOZAMBIQUE/DL,True,0,0.0008612854
09d6055b9fac414aaacfe04de674e061,EGYPT/DL,True,1,0.99999774
09d6391f75854b1cb6c8e54a8356a798,MOZAMBIQUE/DL,True,1,0.99999774
09d98562a1734601978cd123d43122d8,MOZAMBIQUE/DL,True,0,0.0008831249
09db7d2dbd2240aca43cc3761dd96866,GUINEA/DL,True,0,0.005488246
09df6d1356bf4277b4a495e831085b6c,EGYPT/DL,True,1,0.99999785
09e57707bc174fd8a05e7280bd44e1b6,GUINEA/DL,True,1,0.99999666
09e9e3b7b8484ee1bb7409e3e122de3d,MOZAMBIQUE/DL,True,0,0.00086814555
09f44eaad04e41fe8ebce927e117bb34,MAURITIUS/ID,True,1,0.9999981
09f47f73ddf649359fffe1a1f797a898,GUINEA/DL,True,1,0.99999654
0a04d46a14ab4ab285d96aefc6d9d74c,EGYPT/DL,True,0,0.0010029194
0a0cedae4f8842eeb6067dd3026a0087,MOZAMBIQUE/DL,True,1,0.9999976
0a1e781d55b24ba593abff4b325e40ad,BENIN/DL,True,0,0.0008946177
0a36bc53adc44857a1f3ea41569b7725,EGYPT/DL,True,0,0.0010476476
0a37d3cc63d048458ca74fe65b819476,EGYPT/DL,True,0,0.00125596
0a4141ae918f4cef82e4752ee3be6a8e,GUINEA/DL,True,1,0.99999726
0a450a54cb764ecf82880778ba689b25,GUINEA/DL,True,0,0.00090140034
0a4e06129a564ed4b37627d3d737565a,BENIN/DL,True,0,0.0008847749
0a55ff0996564424be0f143a2fd463c2,EGYPT/DL,True,0,0.0009979693
0a5f3dc1bd0f418d8ae125c5008283db,MAURITIUS/ID,True,1,0.99999666
0a7e5d955f834dd7ad44beb4f748daf8,MOZAMBIQUE/DL,True,1,0.9999974
0a8184b957d341da81d53ca7b189cf60,GUINEA/DL,True,1,0.99999785
0a8cc79f8ebe4af39fa4928394b33983,MAURITIUS/ID,True,1,0.9999964
0aa0b011870b462fb659d387549cc869,EGYPT/DL,True,1,0.9999975
0ab3561ad53c47128318bdacd9540079,MAURITIUS/ID,True,0,0.0013902872
0ae24667342a4ae4b558a0cc03053215,BENIN/DL,True,0,0.00089411024
0ae84fd604d04f66a3725f4454568894,EGYPT/DL,True,0,0.001079972
0aedc66f66e145d7a2bcc711cc690346,BENIN/DL,True,0,0.00090524426
0aedf931c82d43a58fedd7163ae081bc,MAURITIUS/ID,True,0,0.0008919554
0af57364093c45458fe703358b2fdefc,MOZAMBIQUE/DL,True,0,0.0008619299
0af5b4bcd7314260aa187ce7e71b6f92,BENIN/DL,True,0,0.0008986515
0af5ff8d2fb74878b8f6fc18b37e91a9,EGYPT/DL,True,1,0.999998
0b0e2a4f5ff7442c8f4f91780a77b464,MOZAMBIQUE/DL,True,0,0.0008855467
0b13f8459496427db4d3ca50b39bac6c,EGYPT/DL,True,1,0.99999666
0b2b43b9d89245a2874046ab7c66d8a8,EGYPT/DL,True,0,0.0011555281
0b3cd738e5c74aba9cf3e13bd42066cb,MAURITIUS/ID,True,1,0.9999974
0b3e3c15a99f4c24aecc96b8521ba0eb,MAURITIUS/ID,True,0,0.0009087243
0b43e38a5ea0411ba22f314e2932095a,MAURITIUS/ID,True,0,0.00218992
0b44830c46974119b8b63222ca33d9b0,MOZAMBIQUE/DL,True,0,0.00086699077
0b47e7e07e8249a59dd54781950c8f35,EGYPT/DL,True,0,0.0012004428
0b549e84ba8542b8b38eaa9fffacda43,EGYPT/DL,True,1,0.9999969
0b832200f5004a3fa4b1da1086112484,MAURITIUS/ID,True,0,0.0015647702
0b8b384ee66746f786bde0c8a7e4cde9,BENIN/DL,True,1,0.99999785
0b9feb908b2c4133a4418ae316fab639,MOZAMBIQUE/DL,True,1,0.99999774
0bb3b37c58bc444ea622eafcaf0a07ff,BENIN/DL,True,1,0.99999714
0bb458283a384469a3e9440ec0288680,MAURITIUS/ID,True,1,0.99999726
0bbadd817dac4e688146b006c41b11a1,MAURITIUS/ID,True,1,0.99999726
0bc3e04eeefb495b800eb9690bd69332,MOZAMBIQUE/DL,True,0,0.0008676601
0bd44c85724349a6bfba8fd35ce9e811,MAURITIUS/ID,True,0,0.000880667
0bdacfbd50bd494da1b71e0451d8b4f4,EGYPT/DL,True,1,0.99999785
0bdfef08f63446b6add4ed859abfb69f,MOZAMBIQUE/DL,True,0,0.00086343545
0bf5b25746c4448581966273d7ed72ec,MAURITIUS/ID,True,0,0.00087604974
0bf5efd591fc45df8a8376c6d96c25d1,MOZAMBIQUE/DL,True,1,0.99999774
0bfc926d48284e63a5bcc1566f2e71e6,MAURITIUS/ID,True,0,0.000870873
0bfcfe64fd5b496498b1a5f9f0653590,GUINEA/DL,True,1,0.9999974
0c0433932646407fa13697fae11c3c82,GUINEA/DL,True,0,0.0008983556
0c0635d0c05e48b0b571f4cb09cecd6c,GUINEA/DL,True,1,0.99999666
0c1bc1c9217f49369498ad7ffe9d5725,EGYPT/DL,True,0,0.0011854921
0c22ebea075f4387ad0e0ff8bd761124,MOZAMBIQUE/DL,True,1,0.99999774
0c27ed36939d4ed89ed4a16f050392de,MAURITIUS/ID,True,1,0.9999968
0c2e6b7aeac24d73bf5f969156481a54,EGYPT/DL,True,0,0.0010113607
0c3bc52f52334097b495d99fe4cc1107,MAURITIUS/ID,True,0,0.00089788844
0c4702c8e0ab4d0280cc8a1ee44413fe,GUINEA/DL,True,0,0.00090722466
